OOut_l_0.01_g_0.995_p_MlpPolicy
Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,Time,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
897,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2086.8,-5,-1,-1,-11,8,-3,-4,
898,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2087.2,-5,-1,-1,-11,8,-3,-4,
899,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2087.6,-5,-1,-1,-11,8,-3,-4,
900,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2088.0,-5,-1,-1,-11,8,-3,-4,
901,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2088.4,-5,-1,-1,-11,8,-3,-4,
902,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2088.8,-5,-1,-1,-11,8,-3,-4,
903,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2089.2,-5,-1,-1,-11,8,-3,-4,
904,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2089.6,-5,-1,-1,-11,8,-3,-4,
905,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2090.0,-5,-1,-1,-11,8,-3,-4,
906,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2090.4,-5,-1,-1,-11,8,-3,-4,
907,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2090.8,-5,-1,-1,-11,8,-3,-4,
908,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2091.2,-5,-1,-1,-11,8,-3,-4,
909,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2091.6,-5,-1,-1,-11,8,-3,-4,
910,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2092.0,-5,-1,-1,-11,8,-3,-4,
911,1,0.3599999999999999,creg4b,-3,-432.33199456943385,,2092.4,-5,-1,-1,-11,8,-3,-4,
912,1,0.3599999999999999,creg2a,9,-437.37449931576026,,2092.8,-5,9,-1,-11,8,-3,-4,
913,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2093.2,-5,9,-1,-11,8,-3,-4,
914,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2093.6,-5,9,-1,-11,8,-3,-4,
915,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2094.0,-5,9,-1,-11,8,-3,-4,
916,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2094.4,-5,9,-1,-11,8,-3,-4,
917,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2094.8,-5,9,-1,-11,8,-3,-4,
918,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2095.2,-5,9,-1,-11,8,-3,-4,
919,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2095.6,-5,9,-1,-11,8,-3,-4,
920,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2096.0,-5,9,-1,-11,8,-3,-4,
921,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2096.4,-5,9,-1,-11,8,-3,-4,
922,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2096.8,-5,9,-1,-11,8,-3,-4,
923,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2097.2,-5,9,-1,-11,8,-3,-4,
924,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2097.6,-5,9,-1,-11,8,-3,-4,
925,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2098.0,-5,9,-1,-11,8,-3,-4,
926,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2098.4,-5,9,-1,-11,8,-3,-4,
927,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2098.8,-5,9,-1,-11,8,-3,-4,
928,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2099.2,-5,9,-1,-11,8,-3,-4,
929,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2099.6,-5,9,-1,-11,8,-3,-4,
930,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2100.0,-5,9,-1,-11,8,-3,-4,
931,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2100.4,-5,9,-1,-11,8,-3,-4,
932,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2100.8,-5,9,-1,-11,8,-3,-4,
933,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2101.2,-5,9,-1,-11,8,-3,-4,
934,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2101.6,-5,9,-1,-11,8,-3,-4,
935,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2102.0,-5,9,-1,-11,8,-3,-4,
936,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2102.4,-5,9,-1,-11,8,-3,-4,
937,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2102.8,-5,9,-1,-11,8,-3,-4,
938,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2103.2,-5,9,-1,-11,8,-3,-4,
939,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2103.6,-5,9,-1,-11,8,-3,-4,
940,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2104.0,-5,9,-1,-11,8,-3,-4,
941,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2104.4,-5,9,-1,-11,8,-3,-4,
942,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2104.8,-5,9,-1,-11,8,-3,-4,
943,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2105.2,-5,9,-1,-11,8,-3,-4,
944,1,0.3599999999999999,creg4b,-3,-432.37449931576026,,2105.6,-5,9,-1,-11,8,-3,-4,
945,1,0.3599999999999999,creg4a,-1,-536.3754486714193,,2106.0,-5,9,-1,-11,-1,-3,-4,
946,1,0.3599999999999999,creg4a,-1,-531.8754486714193,,2106.4,-5,9,-1,-11,-1,-3,-4,
947,1,0.3599999999999999,creg2a,-5,-578.8129857249536,,2106.8,-5,-5,-1,-11,-1,-3,-4,
948,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2107.2,-5,-5,-1,-11,-1,-3,-4,
949,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2107.6,-5,-5,-1,-11,-1,-3,-4,
950,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2108.0,-5,-5,-1,-11,-1,-3,-4,
951,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2108.4,-5,-5,-1,-11,-1,-3,-4,
952,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2108.8,-5,-5,-1,-11,-1,-3,-4,
953,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2109.2,-5,-5,-1,-11,-1,-3,-4,
954,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2109.6,-5,-5,-1,-11,-1,-3,-4,
955,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2110.0,-5,-5,-1,-11,-1,-3,-4,
956,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2110.4,-5,-5,-1,-11,-1,-3,-4,
957,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2110.8,-5,-5,-1,-11,-1,-3,-4,
958,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2111.2,-5,-5,-1,-11,-1,-3,-4,
959,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2111.6,-5,-5,-1,-11,-1,-3,-4,
960,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2112.0,-5,-5,-1,-11,-1,-3,-4,
961,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2112.4,-5,-5,-1,-11,-1,-3,-4,
962,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2112.8,-5,-5,-1,-11,-1,-3,-4,
963,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2113.2,-5,-5,-1,-11,-1,-3,-4,
964,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2113.6,-5,-5,-1,-11,-1,-3,-4,
965,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2114.0,-5,-5,-1,-11,-1,-3,-4,
966,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2114.4,-5,-5,-1,-11,-1,-3,-4,
967,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2114.8,-5,-5,-1,-11,-1,-3,-4,
968,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2115.2,-5,-5,-1,-11,-1,-3,-4,
969,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2115.6,-5,-5,-1,-11,-1,-3,-4,
970,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2116.0,-5,-5,-1,-11,-1,-3,-4,
971,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2116.4,-5,-5,-1,-11,-1,-3,-4,
972,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2116.8,-5,-5,-1,-11,-1,-3,-4,
973,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2117.2,-5,-5,-1,-11,-1,-3,-4,
974,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2117.6,-5,-5,-1,-11,-1,-3,-4,
975,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2118.0,-5,-5,-1,-11,-1,-3,-4,
976,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2118.4,-5,-5,-1,-11,-1,-3,-4,
977,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2118.8,-5,-5,-1,-11,-1,-3,-4,
978,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2119.2,-5,-5,-1,-11,-1,-3,-4,
979,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2119.6,-5,-5,-1,-11,-1,-3,-4,
980,1,0.3599999999999999,creg4a,-1,-571.8129857249536,,2120.0,-5,-5,-1,-11,-1,-3,-4,
981,1,0.3599999999999999,creg1a,3,-76.11831137622431,,2120.4,3,-5,-1,-11,-1,-3,-4,
982,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2120.8,3,-5,-1,-11,-1,-3,-4,
983,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2121.2,3,-5,-1,-11,-1,-3,-4,
984,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2121.6,3,-5,-1,-11,-1,-3,-4,
985,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2122.0,3,-5,-1,-11,-1,-3,-4,
986,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2122.4,3,-5,-1,-11,-1,-3,-4,
987,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2122.8,3,-5,-1,-11,-1,-3,-4,
988,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2123.2,3,-5,-1,-11,-1,-3,-4,
989,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2123.6,3,-5,-1,-11,-1,-3,-4,
990,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2124.0,3,-5,-1,-11,-1,-3,-4,
991,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2124.4,3,-5,-1,-11,-1,-3,-4,
992,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2124.8,3,-5,-1,-11,-1,-3,-4,
993,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2125.2,3,-5,-1,-11,-1,-3,-4,
994,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2125.6,3,-5,-1,-11,-1,-3,-4,
995,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2126.0,3,-5,-1,-11,-1,-3,-4,
996,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2126.4,3,-5,-1,-11,-1,-3,-4,
997,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2126.8,3,-5,-1,-11,-1,-3,-4,
998,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2127.2,3,-5,-1,-11,-1,-3,-4,
999,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2127.6,3,-5,-1,-11,-1,-3,-4,
1000,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2128.0,3,-5,-1,-11,-1,-3,-4,
1001,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2128.4,3,-5,-1,-11,-1,-3,-4,
1002,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2128.8,3,-5,-1,-11,-1,-3,-4,
1003,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2129.2,3,-5,-1,-11,-1,-3,-4,
1004,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2129.6,3,-5,-1,-11,-1,-3,-4,
1005,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2130.0,3,-5,-1,-11,-1,-3,-4,
1006,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2130.4,3,-5,-1,-11,-1,-3,-4,
1007,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2130.8,3,-5,-1,-11,-1,-3,-4,
1008,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2131.2,3,-5,-1,-11,-1,-3,-4,
1009,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2131.6,3,-5,-1,-11,-1,-3,-4,
1010,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2132.0,3,-5,-1,-11,-1,-3,-4,
1011,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2132.4,3,-5,-1,-11,-1,-3,-4,
1012,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2132.8,3,-5,-1,-11,-1,-3,-4,
1013,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2133.2,3,-5,-1,-11,-1,-3,-4,
1014,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2133.6,3,-5,-1,-11,-1,-3,-4,
1015,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2134.0,3,-5,-1,-11,-1,-3,-4,
1016,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2134.4,3,-5,-1,-11,-1,-3,-4,
1017,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2134.8,3,-5,-1,-11,-1,-3,-4,
1018,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2135.2,3,-5,-1,-11,-1,-3,-4,
1019,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2135.6,3,-5,-1,-11,-1,-3,-4,
1020,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2136.0,3,-5,-1,-11,-1,-3,-4,
1021,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2136.4,3,-5,-1,-11,-1,-3,-4,
1022,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2136.8,3,-5,-1,-11,-1,-3,-4,
1023,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2137.2,3,-5,-1,-11,-1,-3,-4,
1024,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2137.6,3,-5,-1,-11,-1,-3,-4,
1025,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2138.0,3,-5,-1,-11,-1,-3,-4,
1026,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2138.4,3,-5,-1,-11,-1,-3,-4,
1027,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2138.8,3,-5,-1,-11,-1,-3,-4,
1028,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2139.2,3,-5,-1,-11,-1,-3,-4,
1029,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2139.6,3,-5,-1,-11,-1,-3,-4,
1030,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2140.0,3,-5,-1,-11,-1,-3,-4,
1031,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2140.4,3,-5,-1,-11,-1,-3,-4,
1032,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2140.8,3,-5,-1,-11,-1,-3,-4,
1033,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2141.2,3,-5,-1,-11,-1,-3,-4,
1034,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2141.6,3,-5,-1,-11,-1,-3,-4,
1035,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2142.0,3,-5,-1,-11,-1,-3,-4,
1036,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2142.4,3,-5,-1,-11,-1,-3,-4,
1037,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2142.8,3,-5,-1,-11,-1,-3,-4,
1038,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2143.2,3,-5,-1,-11,-1,-3,-4,
1039,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2143.6,3,-5,-1,-11,-1,-3,-4,
1040,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2144.0,3,-5,-1,-11,-1,-3,-4,
1041,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2144.4,3,-5,-1,-11,-1,-3,-4,
1042,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2144.8,3,-5,-1,-11,-1,-3,-4,
1043,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2145.2,3,-5,-1,-11,-1,-3,-4,
1044,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2145.6,3,-5,-1,-11,-1,-3,-4,
1045,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2146.0,3,-5,-1,-11,-1,-3,-4,
1046,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2146.4,3,-5,-1,-11,-1,-3,-4,
1047,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2146.8,3,-5,-1,-11,-1,-3,-4,
1048,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2147.2,3,-5,-1,-11,-1,-3,-4,
1049,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2147.6,3,-5,-1,-11,-1,-3,-4,
1050,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2148.0,3,-5,-1,-11,-1,-3,-4,
1051,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2148.4,3,-5,-1,-11,-1,-3,-4,
1052,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2148.8,3,-5,-1,-11,-1,-3,-4,
1053,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2149.2,3,-5,-1,-11,-1,-3,-4,
1054,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2149.6,3,-5,-1,-11,-1,-3,-4,
1055,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2150.0,3,-5,-1,-11,-1,-3,-4,
1056,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2150.4,3,-5,-1,-11,-1,-3,-4,
1057,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2150.8,3,-5,-1,-11,-1,-3,-4,
1058,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2151.2,3,-5,-1,-11,-1,-3,-4,
1059,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2151.6,3,-5,-1,-11,-1,-3,-4,
1060,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2152.0,3,-5,-1,-11,-1,-3,-4,
1061,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2152.4,3,-5,-1,-11,-1,-3,-4,
1062,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2152.8,3,-5,-1,-11,-1,-3,-4,
1063,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2153.2,3,-5,-1,-11,-1,-3,-4,
1064,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2153.6,3,-5,-1,-11,-1,-3,-4,
1065,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2154.0,3,-5,-1,-11,-1,-3,-4,
1066,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2154.4,3,-5,-1,-11,-1,-3,-4,
1067,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2154.8,3,-5,-1,-11,-1,-3,-4,
1068,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2155.2,3,-5,-1,-11,-1,-3,-4,
1069,1,0.3599999999999999,creg4b,-3,-72.11831137622431,,2155.6,3,-5,-1,-11,-1,-3,-4,
1070,1,0.3599999999999999,creg2a,4,-76.65687807556913,,2156.0,3,4,-1,-11,-1,-3,-4,
1071,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2156.4,3,4,-1,-11,-1,-3,-4,
1072,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2156.8,3,4,-1,-11,-1,-3,-4,
1073,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2157.2,3,4,-1,-11,-1,-3,-4,
1074,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2157.6,3,4,-1,-11,-1,-3,-4,
1075,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2158.0,3,4,-1,-11,-1,-3,-4,
1076,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2158.4,3,4,-1,-11,-1,-3,-4,
1077,1,0.3599999999999999,creg4b,-3,-72.15687807556913,,2158.8,3,4,-1,-11,-1,-3,-4,
1078,1,0.3599999999999999,creg3a,-5,-74.14595221481305,,2159.2,3,4,-5,-11,-1,-3,-4,
1079,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2159.6,3,4,-5,-11,-1,-3,-4,
1080,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2160.0,3,4,-5,-11,-1,-3,-4,
1081,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2160.4,3,4,-5,-11,-1,-3,-4,
1082,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2160.8,3,4,-5,-11,-1,-3,-4,
1083,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2161.2,3,4,-5,-11,-1,-3,-4,
1084,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2161.6,3,4,-5,-11,-1,-3,-4,
1085,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2162.0,3,4,-5,-11,-1,-3,-4,
1086,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2162.4,3,4,-5,-11,-1,-3,-4,
1087,1,0.3599999999999999,creg4c,-4,-72.14595221481305,,2162.8,3,4,-5,-11,-1,-3,-4,
1088,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2163.2,3,4,-5,-11,-1,-3,-4,
1089,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2163.6,3,4,-5,-11,-1,-3,-4,
1090,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2164.0,3,4,-5,-11,-1,-3,-4,
1091,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2164.4,3,4,-5,-11,-1,-3,-4,
1092,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2164.8,3,4,-5,-11,-1,-3,-4,
1093,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2165.2,3,4,-5,-11,-1,-3,-4,
1094,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2165.6,3,4,-5,-11,-1,-3,-4,
1095,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2166.0,3,4,-5,-11,-1,-3,-4,
1096,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2166.4,3,4,-5,-11,-1,-3,-4,
1097,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2166.8,3,4,-5,-11,-1,-3,-4,
1098,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2167.2,3,4,-5,-11,-1,-3,-4,
1099,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2167.6,3,4,-5,-11,-1,-3,-4,
1100,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2168.0,3,4,-5,-11,-1,-3,-4,
1101,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2168.4,3,4,-5,-11,-1,-3,-4,
1102,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2168.8,3,4,-5,-11,-1,-3,-4,
1103,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2169.2,3,4,-5,-11,-1,-3,-4,
1104,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2169.6,3,4,-5,-11,-1,-3,-4,
1105,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2170.0,3,4,-5,-11,-1,-3,-4,
1106,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2170.4,3,4,-5,-11,-1,-3,-4,
1107,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2170.8,3,4,-5,-11,-1,-3,-4,
1108,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2171.2,3,4,-5,-11,-1,-3,-4,
1109,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2171.6,3,4,-5,-11,-1,-3,-4,
1110,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2172.0,3,4,-5,-11,-1,-3,-4,
1111,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2172.4,3,4,-5,-11,-1,-3,-4,
1112,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2172.8,3,4,-5,-11,-1,-3,-4,
1113,1,0.3599999999999999,creg4b,-3,-72.14595221481305,,2173.2,3,4,-5,-11,-1,-3,-4,
1114,1,0.3599999999999999,creg3c,2,-28.6498332704122,,2173.6,3,4,-5,2,-1,-3,-4,
1115,1,0.3599999999999999,creg2a,-2,-25.123922544675995,,2174.0,3,-2,-5,2,-1,-3,-4,
1116,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2174.4,3,-2,-5,2,-1,-3,-4,
1117,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2174.8,3,-2,-5,2,-1,-3,-4,
1118,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2175.2,3,-2,-5,2,-1,-3,-4,
1119,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2175.6,3,-2,-5,2,-1,-3,-4,
1120,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2176.0,3,-2,-5,2,-1,-3,-4,
1121,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2176.4,3,-2,-5,2,-1,-3,-4,
1122,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2176.8,3,-2,-5,2,-1,-3,-4,
1123,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2177.2,3,-2,-5,2,-1,-3,-4,
1124,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2177.6,3,-2,-5,2,-1,-3,-4,
1125,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2178.0,3,-2,-5,2,-1,-3,-4,
1126,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2178.4,3,-2,-5,2,-1,-3,-4,
1127,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2178.8,3,-2,-5,2,-1,-3,-4,
1128,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2179.2,3,-2,-5,2,-1,-3,-4,
1129,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2179.6,3,-2,-5,2,-1,-3,-4,
1130,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2180.0,3,-2,-5,2,-1,-3,-4,
1131,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2180.4,3,-2,-5,2,-1,-3,-4,
1132,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2180.8,3,-2,-5,2,-1,-3,-4,
1133,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2181.2,3,-2,-5,2,-1,-3,-4,
1134,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2181.6,3,-2,-5,2,-1,-3,-4,
1135,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2182.0,3,-2,-5,2,-1,-3,-4,
1136,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2182.4,3,-2,-5,2,-1,-3,-4,
1137,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2182.8,3,-2,-5,2,-1,-3,-4,
1138,1,0.3599999999999999,creg4b,-3,-22.123922544675995,,2183.2,3,-2,-5,2,-1,-3,-4,
