Index,Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,Time,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
32269,590,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12908.0,6,-2,1,-11,-5,-12,-9,
32270,591,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12908.4,6,-2,1,-11,-5,-12,-9,
32271,592,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12908.8,6,-2,1,-11,-5,-12,-9,
32272,593,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12909.2,6,-2,1,-11,-5,-12,-9,
32273,594,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12909.6,6,-2,1,-11,-5,-12,-9,
32274,595,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12910.0,6,-2,1,-11,-5,-12,-9,
32275,596,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12910.4,6,-2,1,-11,-5,-12,-9,
32276,597,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12910.8,6,-2,1,-11,-5,-12,-9,
32277,598,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12911.2,6,-2,1,-11,-5,-12,-9,
32278,599,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12911.6,6,-2,1,-11,-5,-12,-9,
32279,600,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12912.0,6,-2,1,-11,-5,-12,-9,
32280,601,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12912.4,6,-2,1,-11,-5,-12,-9,
32281,602,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12912.8,6,-2,1,-11,-5,-12,-9,
32282,603,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12913.2,6,-2,1,-11,-5,-12,-9,
32283,604,1,0.3599999999999999,creg2a,-2,-21.223549871581717,,12913.6,6,-2,1,-11,-5,-12,-9,
32284,605,1,0.3599999999999999,creg4c,-7,-22.317265037050017,,12914.0,6,-2,1,-11,-5,-12,-7,
32285,606,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12914.4,6,-2,1,-11,-5,-12,-7,
32286,607,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12914.8,6,-2,1,-11,-5,-12,-7,
32287,608,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12915.2,6,-2,1,-11,-5,-12,-7,
32288,609,1,0.3599999999999999,creg2a,2,-23.33423249098053,,12915.6,6,2,1,-11,-5,-12,-7,
32289,610,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12916.0,6,2,1,-11,-5,-12,-7,
32290,611,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12916.4,6,2,1,-11,-5,-12,-7,
32291,612,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12916.8,6,2,1,-11,-5,-12,-7,
32292,613,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12917.2,6,2,1,-11,-5,-12,-7,
32293,614,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12917.6,6,2,1,-11,-5,-12,-7,
32294,615,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12918.0,6,2,1,-11,-5,-12,-7,
32295,616,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12918.4,6,2,1,-11,-5,-12,-7,
32296,617,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12918.8,6,2,1,-11,-5,-12,-7,
32297,618,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12919.2,6,2,1,-11,-5,-12,-7,
32298,619,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12919.6,6,2,1,-11,-5,-12,-7,
32299,620,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12920.0,6,2,1,-11,-5,-12,-7,
32300,621,1,0.3599999999999999,creg2a,-5,-24.804806978977876,,12920.4,6,-5,1,-11,-5,-12,-7,
32301,622,1,0.3599999999999999,creg2a,-2,-22.817265037050017,,12920.8,6,-2,1,-11,-5,-12,-7,
32302,623,1,0.3599999999999999,creg2a,2,-23.33423249098053,,12921.2,6,2,1,-11,-5,-12,-7,
32303,624,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12921.6,6,2,1,-11,-5,-12,-7,
32304,625,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12922.0,6,2,1,-11,-5,-12,-7,
32305,626,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12922.4,6,2,1,-11,-5,-12,-7,
32306,627,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12922.8,6,2,1,-11,-5,-12,-7,
32307,628,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12923.2,6,2,1,-11,-5,-12,-7,
32308,629,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12923.6,6,2,1,-11,-5,-12,-7,
32309,630,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12924.0,6,2,1,-11,-5,-12,-7,
32310,631,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12924.4,6,2,1,-11,-5,-12,-7,
32311,632,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12924.8,6,2,1,-11,-5,-12,-7,
32312,633,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12925.2,6,2,1,-11,-5,-12,-7,
32313,634,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12925.6,6,2,1,-11,-5,-12,-7,
32314,635,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12926.0,6,2,1,-11,-5,-12,-7,
32315,636,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12926.4,6,2,1,-11,-5,-12,-7,
32316,637,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12926.8,6,2,1,-11,-5,-12,-7,
32317,638,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12927.2,6,2,1,-11,-5,-12,-7,
32318,639,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12927.6,6,2,1,-11,-5,-12,-7,
32319,640,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12928.0,6,2,1,-11,-5,-12,-7,
32320,641,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12928.4,6,2,1,-11,-5,-12,-7,
32321,642,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12928.8,6,2,1,-11,-5,-12,-7,
32322,643,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12929.2,6,2,1,-11,-5,-12,-7,
32323,644,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12929.6,6,2,1,-11,-5,-12,-7,
32324,645,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12930.0,6,2,1,-11,-5,-12,-7,
32325,646,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12930.4,6,2,1,-11,-5,-12,-7,
32326,647,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12930.8,6,2,1,-11,-5,-12,-7,
32327,648,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12931.2,6,2,1,-11,-5,-12,-7,
32328,649,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12931.6,6,2,1,-11,-5,-12,-7,
32329,650,1,0.3599999999999999,creg2a,2,-21.33423249098053,,12932.0,6,2,1,-11,-5,-12,-7,
32330,651,1,0.3599999999999999,creg3c,-3,-25.333316135251216,,12932.4,6,2,1,-3,-5,-12,-7,
32331,652,1,0.3599999999999999,creg2a,-2,-23.316348682592533,,12932.8,6,-2,1,-3,-5,-12,-7,
32332,653,1,0.3599999999999999,creg2a,-2,-21.316348682592533,,12933.2,6,-2,1,-3,-5,-12,-7,
32333,654,1,0.3599999999999999,creg2a,-2,-21.316348682592533,,12933.6,6,-2,1,-3,-5,-12,-7,
32334,655,1,0.3599999999999999,creg2a,-2,-21.316348682592533,,12934.0,6,-2,1,-3,-5,-12,-7,
32335,656,1,0.3599999999999999,creg2a,-2,-21.316348682592533,,12934.4,6,-2,1,-3,-5,-12,-7,
32336,657,1,0.3599999999999999,creg2a,-9,-24.787633322847125,,12934.8,6,-9,1,-3,-5,-12,-7,
32337,658,1,0.3599999999999999,creg3c,-11,-25.288549674622708,,12935.2,6,-9,1,-11,-5,-12,-7,
32338,659,1,0.3599999999999999,creg2a,-2,-24.817265037050017,,12935.6,6,-2,1,-11,-5,-12,-7,
32339,660,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12936.0,6,-2,1,-11,-5,-12,-7,
32340,661,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12936.4,6,-2,1,-11,-5,-12,-7,
32341,662,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12936.8,6,-2,1,-11,-5,-12,-7,
32342,663,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12937.2,6,-2,1,-11,-5,-12,-7,
32343,664,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12937.6,6,-2,1,-11,-5,-12,-7,
32344,665,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12938.0,6,-2,1,-11,-5,-12,-7,
32345,666,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12938.4,6,-2,1,-11,-5,-12,-7,
32346,667,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12938.8,6,-2,1,-11,-5,-12,-7,
32347,668,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12939.2,6,-2,1,-11,-5,-12,-7,
32348,669,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12939.6,6,-2,1,-11,-5,-12,-7,
32349,670,1,0.3599999999999999,creg1a,11,-1624.1722273273904,,12940.0,11,-2,1,-11,-5,-12,-7,
32350,671,1,0.3599999999999999,creg1a,6,-23.817265037050017,,12940.4,6,-2,1,-11,-5,-12,-7,
32351,672,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12940.8,6,-2,1,-11,-5,-12,-7,
32352,673,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12941.2,6,-2,1,-11,-5,-12,-7,
32353,674,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12941.6,6,-2,1,-11,-5,-12,-7,
32354,675,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12942.0,6,-2,1,-11,-5,-12,-7,
32355,676,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12942.4,6,-2,1,-11,-5,-12,-7,
32356,677,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12942.8,6,-2,1,-11,-5,-12,-7,
32357,678,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12943.2,6,-2,1,-11,-5,-12,-7,
32358,679,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12943.6,6,-2,1,-11,-5,-12,-7,
32359,680,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12944.0,6,-2,1,-11,-5,-12,-7,
32360,681,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12944.4,6,-2,1,-11,-5,-12,-7,
32361,682,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12944.8,6,-2,1,-11,-5,-12,-7,
32362,683,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12945.2,6,-2,1,-11,-5,-12,-7,
32363,684,1,0.3599999999999999,creg1a,11,-1624.1722273273904,,12945.6,11,-2,1,-11,-5,-12,-7,
32364,685,1,0.3599999999999999,creg1a,6,-23.817265037050017,,12946.0,6,-2,1,-11,-5,-12,-7,
32365,686,1,0.3599999999999999,creg4c,-7,-21.317265037050017,,12946.4,6,-2,1,-11,-5,-12,-7,
32366,687,1,0.3599999999999999,creg4c,-7,-21.317265037050017,,12946.8,6,-2,1,-11,-5,-12,-7,
32367,688,1,0.3599999999999999,creg4c,-7,-21.317265037050017,,12947.2,6,-2,1,-11,-5,-12,-7,
32368,689,1,0.3599999999999999,creg1a,16,-2227.4764151898326,,12947.6,16,-2,1,-11,-5,-12,-7,
32369,690,1,0.3599999999999999,creg1a,6,-26.317265037050017,,12948.0,6,-2,1,-11,-5,-12,-7,
32370,691,1,0.3599999999999999,creg4c,-7,-21.317265037050017,,12948.4,6,-2,1,-11,-5,-12,-7,
32371,692,1,0.3599999999999999,creg4c,-7,-21.317265037050017,,12948.8,6,-2,1,-11,-5,-12,-7,
32372,693,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12949.2,6,-2,1,-11,-5,-12,-7,
32373,694,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12949.6,6,-2,1,-11,-5,-12,-7,
32374,695,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12950.0,6,-2,1,-11,-5,-12,-7,
32375,696,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12950.4,6,-2,1,-11,-5,-12,-7,
32376,697,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12950.8,6,-2,1,-11,-5,-12,-7,
32377,698,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12951.2,6,-2,1,-11,-5,-12,-7,
32378,699,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12951.6,6,-2,1,-11,-5,-12,-7,
32379,700,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12952.0,6,-2,1,-11,-5,-12,-7,
32380,701,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12952.4,6,-2,1,-11,-5,-12,-7,
32381,702,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12952.8,6,-2,1,-11,-5,-12,-7,
32382,703,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12953.2,6,-2,1,-11,-5,-12,-7,
32383,704,1,0.3599999999999999,creg2a,-2,-21.317265037050017,,12953.6,6,-2,1,-11,-5,-12,-7,
32384,705,1,0.3599999999999999,creg3c,-12,-21.317385349229113,,12954.0,6,-2,1,-12,-5,-12,-7,
32385,706,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12954.4,6,-2,1,-12,-5,-12,-7,
32386,707,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12954.8,6,-2,1,-12,-5,-12,-7,
32387,708,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12955.2,6,-2,1,-12,-5,-12,-7,
32388,709,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12955.6,6,-2,1,-12,-5,-12,-7,
32389,710,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12956.0,6,-2,1,-12,-5,-12,-7,
32390,711,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12956.4,6,-2,1,-12,-5,-12,-7,
32391,712,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12956.8,6,-2,1,-12,-5,-12,-7,
32392,713,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12957.2,6,-2,1,-12,-5,-12,-7,
32393,714,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12957.6,6,-2,1,-12,-5,-12,-7,
32394,715,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12958.0,6,-2,1,-12,-5,-12,-7,
32395,716,1,0.3599999999999999,creg2a,-2,-21.317385349229113,,12958.4,6,-2,1,-12,-5,-12,-7,
32396,717,1,0.3599999999999999,creg2a,2,-23.334352803205682,,12958.8,6,2,1,-12,-5,-12,-7,
32397,718,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12959.2,6,2,1,-12,-5,-12,-7,
32398,719,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12959.6,6,2,1,-12,-5,-12,-7,
32399,720,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12960.0,6,2,1,-12,-5,-12,-7,
32400,721,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12960.4,6,2,1,-12,-5,-12,-7,
32401,722,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12960.8,6,2,1,-12,-5,-12,-7,
32402,723,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12961.2,6,2,1,-12,-5,-12,-7,
32403,724,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12961.6,6,2,1,-12,-5,-12,-7,
32404,725,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12962.0,6,2,1,-12,-5,-12,-7,
32405,726,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12962.4,6,2,1,-12,-5,-12,-7,
32406,727,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12962.8,6,2,1,-12,-5,-12,-7,
32407,728,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12963.2,6,2,1,-12,-5,-12,-7,
32408,729,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12963.6,6,2,1,-12,-5,-12,-7,
32409,730,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12964.0,6,2,1,-12,-5,-12,-7,
32410,731,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12964.4,6,2,1,-12,-5,-12,-7,
32411,732,1,0.3599999999999999,creg2a,2,-21.334352803205682,,12964.8,6,2,1,-12,-5,-12,-7,
32412,733,1,0.3599999999999999,creg3a,-3,-23.32367688238071,,12965.2,6,2,-3,-12,-5,-12,-7,
32413,734,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12965.6,6,2,-3,-12,-5,-12,-7,
32414,735,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12966.0,6,2,-3,-12,-5,-12,-7,
32415,736,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12966.4,6,2,-3,-12,-5,-12,-7,
32416,737,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12966.8,6,2,-3,-12,-5,-12,-7,
32417,738,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12967.2,6,2,-3,-12,-5,-12,-7,
32418,739,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12967.6,6,2,-3,-12,-5,-12,-7,
32419,740,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12968.0,6,2,-3,-12,-5,-12,-7,
32420,741,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12968.4,6,2,-3,-12,-5,-12,-7,
32421,742,1,0.3599999999999999,creg2a,2,-21.32367688238071,,12968.8,6,2,-3,-12,-5,-12,-7,
32422,743,1,0.3599999999999999,creg4c,7,-389.36051411939957,,12969.2,6,2,-3,-12,-5,-12,7,
32423,744,1,0.3599999999999999,creg4c,-9,-29.229998889889565,,12969.6,6,2,-3,-12,-5,-12,-9,
32424,745,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12970.0,6,2,-3,-12,-5,-12,-9,
32425,746,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12970.4,6,2,-3,-12,-5,-12,-9,
32426,747,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12970.8,6,2,-3,-12,-5,-12,-9,
32427,748,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12971.2,6,2,-3,-12,-5,-12,-9,
32428,749,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12971.6,6,2,-3,-12,-5,-12,-9,
32429,750,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12972.0,6,2,-3,-12,-5,-12,-9,
32430,751,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12972.4,6,2,-3,-12,-5,-12,-9,
32431,752,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12972.8,6,2,-3,-12,-5,-12,-9,
32432,753,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12973.2,6,2,-3,-12,-5,-12,-9,
32433,754,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12973.6,6,2,-3,-12,-5,-12,-9,
32434,755,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12974.0,6,2,-3,-12,-5,-12,-9,
32435,756,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12974.4,6,2,-3,-12,-5,-12,-9,
32436,757,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12974.8,6,2,-3,-12,-5,-12,-9,
32437,758,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12975.2,6,2,-3,-12,-5,-12,-9,
32438,759,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12975.6,6,2,-3,-12,-5,-12,-9,
32439,760,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12976.0,6,2,-3,-12,-5,-12,-9,
32440,761,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12976.4,6,2,-3,-12,-5,-12,-9,
32441,762,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12976.8,6,2,-3,-12,-5,-12,-9,
32442,763,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12977.2,6,2,-3,-12,-5,-12,-9,
32443,764,1,0.3599999999999999,creg2a,2,-21.229998889889565,,12977.6,6,2,-3,-12,-5,-12,-9,
32444,765,1,0.3599999999999999,creg2a,-2,-23.21297544855945,,12978.0,6,-2,-3,-12,-5,-12,-9,
32445,766,1,0.3599999999999999,creg2a,-2,-21.21297544855945,,12978.4,6,-2,-3,-12,-5,-12,-9,
32446,767,1,0.3599999999999999,creg2a,-2,-21.21297544855945,,12978.8,6,-2,-3,-12,-5,-12,-9,
32447,768,1,0.3599999999999999,creg3c,-5,-24.712160678398345,,12979.2,6,-2,-3,-5,-5,-12,-9,
32448,769,1,0.3599999999999999,creg3a,1,-23.222855065365874,,12979.6,6,-2,1,-5,-5,-12,-9,
32449,770,1,0.3599999999999999,creg3a,1,-21.222855065365874,,12980.0,6,-2,1,-5,-5,-12,-9,
32450,771,1,0.3599999999999999,creg3a,1,-21.222855065365874,,12980.4,6,-2,1,-5,-5,-12,-9,
32451,772,1,0.3599999999999999,creg3a,1,-21.222855065365874,,12980.8,6,-2,1,-5,-5,-12,-9,
32452,773,1,0.3599999999999999,creg3c,-10,-23.72343086720951,,12981.2,6,-2,1,-10,-5,-12,-9,
32453,774,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12981.6,6,-2,1,-10,-5,-12,-9,
32454,775,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12982.0,6,-2,1,-10,-5,-12,-9,
32455,776,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12982.4,6,-2,1,-10,-5,-12,-9,
32456,777,1,0.3599999999999999,creg4c,6,-389.7477365663147,,12982.8,6,-2,1,-10,-5,-12,6,
32457,778,1,0.3599999999999999,creg4c,-9,-28.72343086720951,,12983.2,6,-2,1,-10,-5,-12,-9,
32458,779,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12983.6,6,-2,1,-10,-5,-12,-9,
32459,780,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12984.0,6,-2,1,-10,-5,-12,-9,
32460,781,1,0.3599999999999999,creg2a,-2,-21.22343086720951,,12984.4,6,-2,1,-10,-5,-12,-9,
32461,782,1,0.3599999999999999,creg3c,-5,-23.722855065643305,,12984.8,6,-2,1,-5,-5,-12,-9,
32462,783,1,0.3599999999999999,creg2a,-2,-21.222855065643305,,12985.2,6,-2,1,-5,-5,-12,-9,
32463,784,1,0.3599999999999999,creg2a,-2,-21.222855065643305,,12985.6,6,-2,1,-5,-5,-12,-9,
32464,785,1,0.3599999999999999,creg2a,-2,-21.222855065643305,,12986.0,6,-2,1,-5,-5,-12,-9,
32465,786,1,0.3599999999999999,creg2a,-2,-21.222855065643305,,12986.4,6,-2,1,-5,-5,-12,-9,
32466,787,1,0.3599999999999999,creg4c,-12,-22.596432102571875,,12986.8,6,-2,1,-5,-5,-12,-12,
32467,788,1,0.3599999999999999,creg3a,1,-21.096432102571875,,12987.2,6,-2,1,-5,-5,-12,-12,
32468,789,1,0.3599999999999999,creg3a,1,-21.096432102571875,,12987.6,6,-2,1,-5,-5,-12,-12,
32469,790,1,0.3599999999999999,creg3a,1,-21.096432102571875,,12988.0,6,-2,1,-5,-5,-12,-12,
32470,791,1,0.3599999999999999,creg3a,1,-21.096432102571875,,12988.4,6,-2,1,-5,-5,-12,-12,
32471,792,1,0.3599999999999999,creg3a,1,-21.096432102571875,,12988.8,6,-2,1,-5,-5,-12,-12,
32472,793,1,0.3599999999999999,creg4c,-7,-23.81657064030967,,12989.2,6,-2,1,-5,-5,-12,-7,
32473,794,1,0.3599999999999999,creg3a,-3,-23.305914302125394,,12989.6,6,-2,-3,-5,-5,-12,-7,
32474,795,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12990.0,6,-2,-3,-5,-5,-12,-7,
32475,796,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12990.4,6,-2,-3,-5,-5,-12,-7,
32476,797,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12990.8,6,-2,-3,-5,-5,-12,-7,
32477,798,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12991.2,6,-2,-3,-5,-5,-12,-7,
32478,799,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12991.6,6,-2,-3,-5,-5,-12,-7,
32479,800,1,0.3599999999999999,creg2a,-2,-21.305914302125394,,12992.0,6,-2,-3,-5,-5,-12,-7,
32480,801,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12992.4,6,-2,-3,-5,-5,-12,-7,
32481,802,1,0.3599999999999999,creg1a,-5,-1215.8918800950673,,12992.8,-5,-2,-3,-5,-5,-12,-7,
32482,803,1,0.3599999999999999,creg1a,6,-26.805914302125394,,12993.2,6,-2,-3,-5,-5,-12,-7,
32483,804,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12993.6,6,-2,-3,-5,-5,-12,-7,
32484,805,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12994.0,6,-2,-3,-5,-5,-12,-7,
32485,806,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12994.4,6,-2,-3,-5,-5,-12,-7,
32486,807,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12994.8,6,-2,-3,-5,-5,-12,-7,
32487,808,1,0.3599999999999999,creg4c,-7,-21.305914302125394,,12995.2,6,-2,-3,-5,-5,-12,-7,
32488,809,1,0.3599999999999999,creg4b,-15,-332.61345268310805,,12995.6,6,-2,-3,-5,-5,-15,-7,
32489,810,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12996.0,6,-2,-3,-5,-5,-15,-7,
32490,811,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12996.4,6,-2,-3,-5,-5,-15,-7,
32491,812,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12996.8,6,-2,-3,-5,-5,-15,-7,
32492,813,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12997.2,6,-2,-3,-5,-5,-15,-7,
32493,814,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12997.6,6,-2,-3,-5,-5,-15,-7,
32494,815,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12998.0,6,-2,-3,-5,-5,-15,-7,
32495,816,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12998.4,6,-2,-3,-5,-5,-15,-7,
32496,817,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12998.8,6,-2,-3,-5,-5,-15,-7,
32497,818,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12999.2,6,-2,-3,-5,-5,-15,-7,
32498,819,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,12999.6,6,-2,-3,-5,-5,-15,-7,
32499,820,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13000.0,6,-2,-3,-5,-5,-15,-7,
32500,821,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13000.4,6,-2,-3,-5,-5,-15,-7,
32501,822,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13000.8,6,-2,-3,-5,-5,-15,-7,
32502,823,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13001.2,6,-2,-3,-5,-5,-15,-7,
32503,824,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13001.6,6,-2,-3,-5,-5,-15,-7,
32504,825,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13002.0,6,-2,-3,-5,-5,-15,-7,
32505,826,1,0.3599999999999999,creg4c,-7,-331.11345268310805,,13002.4,6,-2,-3,-5,-5,-15,-7,
